IC_01,IC_02,IC_03,IC_04,IC_05,IC_06,IC_07,IC_08,IC_09,IC_10,IC_11,IC_12,IC_13,IC_14,IC_15,IC_16,IC_17,IC_18,IC_19,IC_20,Subject
6.1241104889999995,6.210577591,6.654678114,5.941488038999999,6.177252133,5.466086907,4.990531626,5.584607847999999,5.449293855,4.45248457,5.046024397,4.281805,4.3450421519999995,4.363662887,3.9137452610000003,3.75319307,3.706559232,3.4252384389999997,-3.1404770789999996,0.5745271011,sub-107321
9.42036872,9.191881313,9.721980263999999,9.093192514,8.396711929,9.524964531,7.062018922999999,8.797675733,7.071999318,7.934085731000001,7.686381099,7.679144367,8.521258599,6.352230969,6.412477169,5.9842489720000005,5.264827457,5.237883098999999,0.44186272090000006,-0.8113694617,sub-107422
7.996454366,7.760630554,7.737424015,7.4089276470000005,7.221475655,7.128621635,6.255272886,6.601973879,6.690773952000001,4.96572697,3.8288330339999996,5.736864792,5.801330625,6.7267910639999995,4.572136974,4.412286994,4.119103557,3.8181602139999997,-0.7548674470000001,0.6486130147,sub-108222
8.86296455,8.886930436,8.722222745,8.041494036,7.934916935,6.831928072999999,7.925998057,8.529314152000001,6.955763426,5.866919843,6.989574274,5.070899606,5.234020775,7.804908451,5.162819463,4.656473134,3.910110812,3.732234451,8.748157093,1.0750442040000001,sub-108323
8.605106561,7.247068457,7.096695646000001,8.281767656,5.796562864,7.7530470320000004,6.378684707000001,5.9503322999999995,5.665844477,6.90492488,6.594553491,6.549320691,6.573339591,4.619884241,3.1868409580000003,3.41865185,2.671104316,2.07609324,0.7938473140000001,0.2455834209,sub-109325
7.260261907,7.9498566639999995,6.19798273,5.769027982000001,6.747964991,5.371884506000001,7.5567340970000005,7.299769073999999,6.382660326,4.9423458469999995,5.786632621,2.577305681,2.2795595730000002,5.817465195,3.5209089839999996,3.2825280789999995,2.633552617,1.995292305,-2.9416312110000002,0.9773298818,sub-110411
6.600388489,5.199687953,5.539853438,6.743121346000001,4.436218917,6.098198091,4.503737256,3.725445212,4.40822596,5.938418904,5.750231132000001,5.201366729,5.041533066,2.260277683,1.680114916,1.866940838,2.2308912309999998,1.4797071030000002,-0.3549263414,1.080570947,sub-110613
8.371285206,8.91950189,9.374342776,8.159990778,8.665167574,8.203421465,6.776586404,8.184825897,8.341966226,6.151533351,6.526530937,6.066945208,5.8100039820000005,6.813603434,5.517233112,4.607316412,5.566819389,5.451372451,-0.9591218745000001,-1.1581832459999999,sub-111312
7.5805666160000005,6.302549162999999,6.206853661,7.206579648,5.360092107,6.6407095720000004,6.388127996000001,5.080961352,6.501956903,6.810477608999999,6.413303784,5.10194888,4.898775947,3.9815155939999998,2.720430833,2.911762488,3.3231284339999996,3.0087998939999996,0.8277693612,0.4442294713,sub-111413
7.775522483,7.2394918829999995,7.3358555999999995,7.291968979,6.29386927,7.01525784,6.173428918,7.004258609,5.94553927,5.566091555,4.523878067,5.934311939,6.198042262,5.308912268,4.604189221,3.967645788,3.343688822,2.9128303289999997,0.10888234529999999,-0.503937137,sub-111716
6.4915305,6.747260024,7.067071377,5.88586188,6.861063692999999,4.431441774,4.977137236,5.965360014,5.81076538,4.500937119,4.60789792,3.6259643710000002,3.617618152,8.964090619,5.236741943,3.178872423,6.780860295,6.160155352,-0.08315925108,0.13688830470000002,sub-112920
7.243922209,7.682234078,6.934889777,6.820106045,6.534645733,7.21583072,6.983030652,7.000350441,5.760018447999999,5.988377719,6.903237614,4.613622868,4.183898135,3.6612130030000003,3.713531399,3.4205953719999997,2.8480620780000003,2.116470215,0.8345055707,0.2554806708,sub-113316
8.774019495,8.04395614,8.156604393,8.547608633,7.346554154,8.250642947000001,8.173331591,6.857986188,7.578527312,8.508635859,7.436452586000001,6.1408498520000006,6.34312473,5.13312154,3.825488207,3.670440087,5.615240614,5.449997337999999,-0.6088705493,-0.41286600590000005,sub-114318
5.810769036,6.310101893,6.332536224,5.390646403,5.811230866,5.478128445,4.659399424,5.76636592,4.89598872,3.13387149,4.125117028,2.685089618,2.643058669,4.658374255,2.48477604,2.087069942,1.698180513,1.6037421319999998,1.114625271,-0.117351867,sub-115219
7.607825965,7.609718315,7.344172267,7.1178721860000005,6.741575111,6.683405564,7.670696293,6.750183312000001,6.147072437,5.646680807,6.424887122,4.337763819,4.1562038480000005,5.64325871,3.747873322,3.4500765980000003,3.116984777,2.748437304,-0.1636500743,0.1089350431,sub-115320
5.809493667999999,4.637590803999999,4.655939437,5.049465031,3.911840909,5.033973943,4.243280039,3.5917917289999997,3.5472361460000004,4.210348053,4.326561737,2.74651465,2.464329507,3.317979417,0.42369192170000003,0.43767190520000004,0.19484421649999997,-0.0009338194972999999,-1.3130537820000001,1.279455599,sub-116524
8.171063002,7.256970491000001,6.9671135710000005,7.876283654,6.508932639,6.9329773470000005,6.467505149,6.151097303999999,6.130866342000001,7.208667408999999,7.173913852999999,6.418148598999999,6.148432043,5.7944569029999995,5.763814561,4.695888801000001,6.06980627,5.444174616000001,2.947685227,0.09006757348,sub-117021
7.048657338,6.653194722,6.1758821,6.706773953,6.184506257000001,6.199241831,6.764251817000001,5.8598506829999994,5.078464856,5.586883717999999,5.330515627,5.295719828999999,4.914413697,3.616535387,4.513380465,5.286633912,3.222060963,3.1755782210000003,0.138695656,-0.03193430566,sub-117930
7.718670611,6.777229986,6.941579231,7.343597212000001,5.9474135210000005,6.168100964,6.687157879,5.641133459,5.810647218,6.206684451,6.877561044,4.920175391,4.436072759,5.236932792,2.9643563339999996,2.713179433,3.19335921,2.363042219,2.370707988,0.4178731262,sub-118023
4.4055811689999995,4.188625677,4.310376708,4.343393052,3.8865171480000003,4.210320662,3.785741615,3.969317464,3.658096299,3.445292675,2.432345651,3.983777368,3.9295176030000003,2.770697246,3.3459139280000003,2.927353469,2.404539553,2.374285654,0.38053212229999994,0.3236684779,sub-118124
6.3841536539999995,6.086816101,6.291109775,6.325065649,6.26131355,6.224693222000001,5.424035844,5.5835687620000005,5.682295997000001,5.988097869,5.55450724,5.109894463,4.726852695,3.87095691,4.307331394,3.832453103,3.981237413,3.025031222,-0.07570395646000001,0.2038173256,sub-118225
7.216534387,6.796440626,6.53411557,7.223231835,6.184910163,7.809370099,6.799609348,5.434394416,6.267721044,6.330650446,6.513809200000001,4.747038697,4.542990547,3.738719006,2.706281021,3.2579994080000003,2.103647794,2.381378524,0.6872152254,0.36201666600000004,sub-119025
8.332917473,7.028967088,7.379720635,7.892178937000001,6.662299261,6.27084167,7.746534255,6.042573216,5.986441006000001,5.757446592000001,7.34804185,4.708947477,4.231428971000001,7.162643271,4.097702333,3.821615155,5.247920647,5.26428936,1.418166534,0.8093350714,sub-119732
7.552524147000001,7.563351406000001,7.120123515,7.22336598,7.149171601,6.530188381,7.006461327999999,7.259501703,6.345282852,6.484999061,5.055045867,5.92623359,5.642433342,4.2762807369999996,5.123450409,5.020254883,4.374609947,3.729926168,0.045639755010000005,0.4987808842,sub-120414
7.090202177999999,6.407828171,6.321577636000001,6.590359682999999,5.833952315,6.126594915,5.66156247,5.923905774,4.96888524,5.433380377000001,5.206170197,5.230175515,5.071140055,5.257068125,4.884117085,3.814880951,3.8022637130000003,3.137049882,0.3183070563,-0.3570089752,sub-121416
7.933285242,8.014579926,6.762683592,6.9372739679999995,7.256455422,6.015702181,8.148123444,7.702611376,6.150704782999999,6.370034619,6.149309425,5.327148147,4.693477452,5.424115179,6.005427637,5.594503621,5.054954328,4.8092340689999995,-0.06504632554999999,0.1643839908,sub-122822
7.784114763,7.917466491,8.145329904,7.628781728,7.554023657999999,7.339629691,7.713098195,7.183139989,6.997394621000001,6.506386817999999,6.323713425,5.39245037,4.863621349,4.558439904,4.3797632019999995,4.678762415,3.4506216339999995,2.82351758,0.3884265593,0.11618373480000001,sub-123521
3.976350783,4.710282783,3.6131483060000003,3.1398063310000004,3.854726289,2.789682136,3.198793483,4.688881493,2.594258343,2.336206927,2.367260013,2.889769766,2.755328317,3.1545195010000002,3.707354434,2.883941179,1.735189565,1.7560006190000002,0.5063546036,0.1695725302,sub-123824
7.070992555,6.027706645,5.4472821179999995,6.611204882999999,5.206502773,6.228678895,5.5300931779999996,4.322118902,5.370573557999999,6.002069095,5.705393025,4.861279615,4.4699272180000005,4.940943057,2.4037114219999998,2.277988521,2.8707818689999995,2.054507027,0.48141496409999995,-0.4358304755,sub-125222
7.539958176,8.098944741,7.795707594,7.088659604,7.506469448,6.821718495,6.698777934,7.45841912,7.972858065,5.066209566,5.543535041,4.190083494,3.813159966,5.282512328,3.8911873580000003,4.093620842,3.2905808089999997,3.2342220489999995,0.4015288784,0.3437749686,sub-126325
7.490785467,8.257932296,7.863858907999999,6.847431802000001,7.83152734,5.253320048,7.879846983999999,8.413841912999999,7.264527181,4.4918960939999995,4.809991489,5.165335614,4.907535277,6.157359969,6.005190048999999,5.203482076,4.479424832,4.512221384,1.077097246,0.45817693060000003,sub-127832
7.425522481000001,6.523832475,5.925453487,6.559991056,5.434372467999999,4.902646986000001,5.718999972000001,5.596389423,4.146984912,5.261309638,6.238499807999999,4.1868456819999995,4.622386364,5.21619737,3.222677205,3.391364634,2.7578135739999996,2.9820834730000003,0.2631958602,-0.21450036530000002,sub-128026
7.41204283,7.796417037,7.131583086,7.150270197,7.230234687,6.633776315,7.81723384,7.060000631,7.381003152000001,5.170884307,5.40524784,5.060447909,4.944579305,7.260425453,5.595856847,5.066470829,4.087960707,3.881834305,0.09370222722999999,-0.3118054146,sub-128127
6.214583889,5.575964337,5.3770660910000005,5.722506987999999,5.097404206,5.832017037999999,5.1326770569999995,4.854829778,5.090681567,4.9640380219999996,5.3307366830000005,4.45406738,4.280116037,4.324515539,4.440267138,4.007239192,2.89559577,2.867740042,0.3050749386,0.07680882321,sub-128935
5.631352617999999,5.885927968,5.839454796,5.434951784,5.9093950920000005,5.727941277,5.2633080539999995,5.549917826000001,5.6826653910000005,4.772740644,5.342851025,4.0092192639999995,3.504179253,3.24621198,4.013116508,4.02174771,4.171313656000001,4.206748554,0.9800012025,-3.916420595,sub-130114
7.57674463,7.59539297,6.813114829,7.262705586,6.5413415,7.281541721,6.259724157999999,6.6571398,6.296112353,6.355063611,4.821251414,6.279098077,6.141557838,4.118517044,4.319639808,4.887403644,3.70384844,3.154436552,-0.06701471629,-0.37788058020000004,sub-130922
7.25361536,6.867090476,6.744935762000001,7.337649615,5.866599793,8.491012053,5.013000263,5.781156872,5.698721461,6.103870567,4.877768513,6.362514784,6.1111942,4.658362558,2.9569873589999998,2.86576238,2.8087977060000004,2.10129738,-1.840154766,1.255082567,sub-131924
6.937249582000001,6.578440852999999,6.098222641,6.630706049,5.470888305,6.548182639,5.905708862999999,5.833053828,5.22238019,6.016781900000001,6.047331154,4.927299797,4.5003444980000005,3.379500691,3.5315951510000003,4.02610394,2.393843724,2.2144258999999997,0.3239792702,0.8461682745999999,sub-133928
5.792345417000001,6.34862202,7.4973086470000005,6.185453557000001,5.865003337,6.558485955,3.8411345839999997,5.929595428,5.086186437,3.572171788,3.561373516,4.858486878,5.302422106,3.848627162,3.1889107639999996,3.062572133,2.010951464,1.926981089,0.658286379,-0.13143031789999998,sub-134829
8.42936725,8.695874046,7.6853295820000005,7.230076747000001,7.912879333999999,7.150346487,8.007802157999999,7.971410797000001,6.291777361,5.671239057,5.941861137,4.556255456000001,4.2544057010000005,6.00947435,4.160364128,4.585991462,1.99822924,1.661966364,1.5409095830000001,-0.1078931591,sub-135124
6.045223609,5.441331848,6.059033561000001,5.665386506,5.067395532,4.934704348,5.09862054,4.902713878,4.878057224,4.163621806,4.7234052669999995,3.53360886,3.623790456,4.78696108,2.822161494,2.4104082140000003,2.604000116,2.4290429319999998,0.3275965342,-0.06024231453,sub-137229
7.165018462999999,7.659346026000001,7.973892364,6.83276484,7.942472221,6.390011841000001,7.071174184,6.757840357999999,6.581513081000001,4.379984696,5.987145894,3.9642849019999997,4.284827508999999,6.7612576970000005,4.094927971000001,4.489575242,4.510809581,4.619963809,0.147509195,0.4721749153,sub-139435
6.009126427999999,6.114496967000001,4.875885179,5.365094752,5.440252815,4.428114338,6.455099807000001,5.731321669,4.689805112,5.700538324,4.918213196,4.402234043,3.957638118,3.9175781780000003,4.303469951,4.0817505480000005,4.37867393,3.0921965260000004,2.207262586,0.2858635809,sub-139637
6.903372492000001,7.048748493,6.087078846,5.788427106,6.765043156,5.113036226,7.429321508999999,6.905682237000001,5.78551006,4.450640293,4.165657435,3.290636746,3.13692726,5.792966881,3.7228284360000004,4.132555405,2.377111733,2.017359155,-0.4660360455,0.09324358266,sub-139839
3.8892672989999997,4.572598985,3.5343516110000004,3.679563843,3.029350563,4.1426117819999995,3.425782045,4.240936499,3.069833567,3.067790418,2.663398768,1.985512404,2.206811272,1.5637011969999999,2.103155986,1.899204655,1.6938079659999998,1.596858753,0.19657919280000002,-0.326077985,sub-140925
5.764971885,5.768102223,5.31627129,5.356605774,5.422287392,5.24017041,4.999740261,5.202436147,5.498337825,4.245405268,4.2934656030000005,3.99768096,3.1339512160000003,4.171603441999999,3.586790298,3.3171170589999996,2.217464985,1.644531147,-0.4136135533,-0.08869946682,sub-141119
8.087217482,7.841684386,8.543901965,7.761565805,7.429006981000001,7.108826796000001,6.11278388,7.670915292999999,8.186196303,5.527293627000001,5.87494876,5.563361116,5.713650606,7.72631435,5.271154066999999,4.38248238,4.855403024,4.854576649,0.1600687923,0.11595271050000001,sub-143224
5.904548973,5.224292488,6.116267176,6.1114552170000005,5.192171076,5.6679039389999994,5.007601175,3.906385464,4.44712778,3.495547175,3.3512919269999997,4.333478408,4.478432988,4.917155813,2.212313119,2.78959441,1.1267563409999999,1.1010720379999999,1.949558776,1.271208909,sub-143325
6.586356512999999,6.230252711,6.715826357,6.521567784,6.130794916,5.896979303999999,5.430162889,5.6039511289999995,5.378074881,4.461342983,5.515143742999999,5.017844919,4.460249725,4.379230722,4.763679724,4.330443052,2.0919822619999997,2.219453539,0.6542182698,1.274411688,sub-145632
6.699912069,6.472930158,6.703247727000001,6.7218023460000005,6.244745047,6.632303522000001,6.268751057999999,5.854689607999999,6.382597071,5.06962649,4.163305633,5.508409602,5.302574619,5.026027889,3.9343034130000003,5.007945148999999,3.0068632889999996,2.429893813,0.576684317,0.1127794311,sub-145834
6.538723792000001,6.507823843,7.03925316,6.512354717999999,6.4587913089999995,6.936973978999999,4.9056387489999995,6.018619612999999,5.736990925,4.654827395,4.701422929,5.009214332,5.331813011,4.6166665380000005,3.5241261639999997,3.2323557469999997,2.720849709,2.3297339519999998,-1.34760581,-0.25045831809999997,sub-146129
6.600445675,6.061880692000001,5.837523397999999,6.255720516,5.609877181,5.793751112000001,6.285157933,5.342059003,6.01519098,4.601670143,4.528138134,4.097911602,3.8842368389999997,4.062218011000001,3.131914363,3.721558079,2.490927507,2.143578736,0.03383033223,0.1673305614,sub-146937
6.640122677999999,7.228639825,6.129994514,5.817676106,6.406379435,4.613321384,6.092934515,6.949583994,5.554145978999999,4.198865328,3.8197056289999995,4.421993673999999,4.750084734,6.087043422000001,4.8446819230000004,3.968025617,4.232339136,3.622687373,-1.25842268,0.11850945630000001,sub-147636
6.339488556,6.48304245,6.497464016,6.261748457,6.449734153,6.16820179,6.046047775,6.081258087,6.025195486,4.21674555,3.881699166,4.541366334,3.8279603289999997,3.7794035860000004,3.909215582,3.896844515,2.378475673,2.132572601,-0.44583834549999996,-0.6517034849000001,sub-147737
5.881575868,5.765367712000001,6.007478954,5.765284099,5.356417566,5.342953929,4.55512572,4.843341066,5.35003229,3.5618736010000003,3.9927952639999997,4.100271534,4.075207976000001,4.360000297,2.8833285710000003,2.317217076,2.275579231,2.42338658,-0.3221708576,-0.174018438,sub-148335
8.083053036,7.60587483,8.854413937,8.038545576,7.664436104,8.097360499,6.336382537,6.635925958,7.212235046,5.749090052000001,7.1949386639999995,5.148055684,5.23976572,6.376876737000001,3.9179426939999997,4.514918918999999,4.220059587,4.747763843,0.79564659,0.9127272356,sub-148840
8.284230055,8.385747023,8.921629775,8.207535437999999,7.660412117000001,8.991332563,6.467340936,7.660374522000001,6.546810463,6.037028539,5.8482063879999995,5.790723777,5.9526560879999995,5.590222664,3.9900935630000003,4.211916642,3.1952687539999998,2.745580448,0.1172761424,0.1623633801,sub-149236
8.733853169,9.016227084,8.589167342,8.311201095,8.580519067,7.9321151389999995,7.884118986,8.020932398,7.063408057,6.262962143999999,6.044293601000001,5.044170477,5.356176136,6.6677753179999995,4.07358065,4.463015217,3.181670965,2.189136534,0.8905542036,0.5228462242,sub-149842
8.661947474,7.716670927999999,8.025657623999999,8.196941401,7.004366462,7.4126507120000005,6.725071501,7.0643782779999995,5.8747911870000005,7.038367608,6.298517949,6.143820008,5.818484252,5.533614035,4.462442168,4.194816585,4.119445977,3.140648076,-0.049619589010000006,0.24054300239999998,sub-150726
7.714812386,6.936956341,7.336372186,7.580511107,5.742402341,6.5513136670000005,6.771637436000001,5.881980823999999,6.690011835,5.727287545,5.90117171,5.142290564,5.193737196,4.556477248,2.821052692,2.468010565,2.945694612,2.522009267,0.061034005849999996,0.18893356460000002,sub-150928
4.795691364,5.134665399,5.184773243,4.546428822,4.5206983030000005,4.826282625,3.2211130339999996,4.427655509,3.770636611,3.5608576739999998,3.186618339,3.815844836,4.205526602,2.78943107,2.567525116,2.1179387380000003,2.485034706,2.479549963,0.5793703307,0.2731255355,sub-151526
7.326648996,8.014791277999999,7.051100496,6.543068761000001,6.878467654,7.059677787999999,6.672822993,7.230421486,7.004901627000001,4.084615386,3.6932046219999997,4.09002102,4.268837744,5.78639614,4.225579678,4.566239953,4.121671458,4.232569103,0.2089124225,-0.0810475719,sub-151627
6.285945771000001,6.5377688229999995,6.762784936,5.661860756,6.051872081,5.276700088,5.373325417999999,6.353752642999999,5.3778578239999995,3.870175021,4.058225349,3.561071589,3.8679447989999995,5.402465185,3.134219003,3.4719158439999998,2.344878353,2.228262941,-0.06157950584,0.1480772601,sub-152831
5.692670866,5.776496422,5.565640029,5.456361708999999,5.146624069,5.722413105,4.446136173,4.658547093,4.874664548999999,3.538793595,3.7410511210000004,3.3626994839999997,3.7367055689999997,3.7141695169999998,1.849664798,1.5678187719999999,2.286143923,2.6045198309999997,-6.249868577999999,0.8125034925,sub-154330
7.214004087999999,5.596118934,6.129009096,7.172603153,4.544571943,6.105567587,4.727372954,3.48400946,4.322418097,5.797216552,5.955925576,5.375012855,5.899623284,5.832790835,2.379365892,1.8085084280000001,4.199801995,3.5922376639999998,0.1533087392,0.3251466093,sub-154936
6.469252472999999,6.724289324,6.32831693,5.85708221,6.0381561470000005,5.3888887279999995,5.782890192000001,6.431213437,5.547024067000001,4.688010444,4.452083023999999,3.660452135,3.6709629169999998,4.3520100489999995,2.867960697,3.32322498,2.368851787,1.543766791,-0.07490854403,-0.6533829892,sub-155231
7.10216167,5.953519192999999,7.119026982,7.409627596,5.7757584689999995,7.501600118,4.501588375,4.45690067,5.522163695,5.292482415,6.354789873,5.051118957,4.813868555,4.2368590919999995,2.814179775,3.206263973,1.925027663,1.7764291680000002,-0.8871080597,0.601477922,sub-156435
7.707737076,7.21746305,6.669854292,7.174059841,6.461951412,7.039302502000001,7.641866369,5.877464023,6.549101805,6.117742524,5.95333188,3.886725315,3.6765020180000003,5.654463529,2.365953815,2.342475631,3.5384066389999997,3.2661763880000003,1.109685343,3.029819826,sub-156536
6.750445974,6.825001358,5.757527972,6.1596352020000005,5.828267307999999,6.0433352529999995,6.2120301079999996,5.887494012,5.329034286000001,5.521018105,5.553509742999999,4.462342401,3.980107624,3.467463001,3.4772208860000005,3.837595323,1.99523613,1.7285772769999999,0.2512495754,0.41331760030000003,sub-157336
6.351320036000001,5.6080689139999995,6.011125325,5.829347268999999,5.3893067729999995,5.202100511,5.424204903,5.49247355,4.350343611,4.6144507710000005,4.722257681,3.9100603019999998,3.961426172,4.610326451000001,3.1668842839999995,2.855482944,3.072387408,2.421686036,0.7212152621,0.4550183746,sub-157942
5.994946284,5.392103303,4.908609805,5.639911012000001,4.759473612,4.884269514,5.144196032,4.706347346,5.39272467,5.01429137,4.24290161,3.943349272,3.500753741,3.4799127039999997,2.36051684,2.60722272,2.443407066,1.444135781,-2.501559003,0.500633121,sub-158136
6.962163017999999,6.526931618,7.1950373910000005,6.450530809,6.600406362999999,5.315063575,5.641794482999999,6.341041137,4.9581039019999995,4.490413001,4.6346715210000005,4.391354673,4.669159238,6.3281057810000005,4.332555385,3.064422497,3.607947733,3.4373066139999997,0.2391196995,0.9922270689,sub-159138
5.1919775260000005,5.248124408,6.098607961,5.4829077129999995,5.283890177,5.540780298,3.614250188,4.591684107,4.345367191,4.185491958,4.116050448,5.047510313,5.036088136,2.81365123,3.8935929430000003,3.4390858160000004,3.2138362160000002,3.29858324,0.37606675289999997,0.27118282920000003,sub-159946
7.557291556,7.589674171,8.157833742000001,7.702229056,7.392367932999999,8.002669431000001,6.039409057,6.593634947000001,6.523190237000001,5.508870429,4.6963091519999995,6.308116657999999,6.816698444,5.594867247000001,4.83406865,4.759212758,4.58070662,4.044690426,0.5628530247,2.195456615,sub-160729
2.039492698,2.647607401,2.3443567219999997,1.74215145,2.315231989,1.4035173630000002,1.874847154,2.377600925,1.4950362430000002,0.9911616362000001,1.750090529,0.9359638466,1.138061738,1.749362699,1.230181128,0.6918197456999999,0.6435193996999999,0.3448938862,3.41050019,0.1126361201,sub-160830
3.4979410160000004,4.084901265,3.244421973,2.91416976,3.0464322910000003,3.072802348,2.569181832,3.790274236,2.757268938,2.531357051,1.871177976,2.1499110530000003,2.4156369030000002,2.456073753,2.043352004,1.8628681219999998,1.7832473580000001,1.7958490619999998,-0.2738772182,-0.1283560107,sub-161327
9.22414998,8.286246647,7.772039822000001,8.668738346,7.152546924,8.449375247999999,9.026480028,7.1100150179999995,7.072179502000001,8.124647012,8.151345418,5.8611350170000005,5.475774661,6.766916305,4.177216758,4.3312887380000005,3.7868709010000003,3.682568686,0.5675779632,-0.1731942741,sub-162935
3.200928075,3.99894846,2.9415081639999996,2.534589612,3.4941363410000004,2.206124584,3.5328311739999996,4.332190216,2.625683408,1.8871644140000001,2.12485829,1.682209733,1.305260426,3.4950688260000002,3.5446952410000003,2.722571498,2.9881659,3.0441455410000002,2.2606696040000003,1.000291958,sub-163432
7.8940837120000005,7.571443911,7.875386281,7.653631974,7.390172768999999,7.606396147000001,6.993954498,6.836010367999999,6.791231702999999,5.864862404,6.452946309,5.254819123,4.531532305,5.828633525,4.367074683999999,4.306238047,3.6156455889999997,3.3765599180000003,0.9002903712,0.3759534014,sub-164030
4.1340855880000005,3.4443502589999997,4.309504641,4.966503321,3.037923277,6.0257415960000005,2.95280826,2.56521527,3.287395183,4.243026158,3.175577399,5.487179366,5.211977094,1.939137211,2.9046206519999997,2.2024254830000003,2.7423431560000004,2.819763515,1.6616267390000001,0.25278384600000003,sub-165638
5.449116322999999,5.9575263220000005,6.214395132999999,5.484800711,5.712447868,5.5700383339999995,4.113093165,5.345070351,4.5574046930000005,3.57629057,5.510998582,3.6290917410000003,3.244150735,3.524523798,3.425172842,4.080305724,1.1458359409999999,0.9427893152,1.061578319,0.4406565991,sub-165840
5.614889616,4.32131372,4.951300995,6.11300036,3.49782728,5.638254979,4.652148626000001,3.5674702660000004,3.678868932,5.245790809,5.432752626,5.560498002,5.149710863,2.467508601,3.1569795039999997,2.93288659,2.6929706889999996,2.3225078740000002,-0.6053146876,-1.074506617,sub-166640
7.663900256,8.047055865,7.076264275,7.495205918,7.377515224,6.963704394,7.110495369,7.061848515,7.164178956000001,6.511744345,6.961916959,5.268378594,4.452668592,5.15315642,5.14517236,4.895519871,4.070573709,3.3910024169999997,-0.05920774569,0.530108551,sub-167036
8.168160743,7.406063965,6.812931265,7.6180947560000005,6.307015283999999,6.456362348,6.963993234,6.6300323510000005,6.735760679,5.8154013010000005,5.183969929,5.308347013000001,4.914390406,6.255070472000001,3.840758815,3.680259295,3.2117488489999997,3.2722720880000002,0.2419994163,0.1908571925,sub-167440
7.218023998,6.453536248,6.29605107,6.385947082,6.261189787999999,5.542653129,7.147887353,6.00202617,5.905146274,5.245649557,5.075681901,4.006189713,3.899192911,5.844660601,4.096149683,3.6124069760000004,3.412315572,3.221761608,0.4080708827,0.05008292046,sub-168947
