IC_01,IC_02,IC_03,IC_04,IC_05,IC_06,IC_07,IC_08,IC_09,IC_10,IC_11,IC_12,IC_13,IC_14,IC_15,IC_16,IC_17,IC_18,IC_19,IC_20,Subject
6.410702819,7.132969911,5.983185422999999,6.1098757070000005,6.615353384,5.354864096,6.034197507000001,5.921200047,6.46108208,4.509603264,5.005955258,5.457947172999999,5.518361852000001,3.7442245769999998,4.562802884,4.6382229210000006,1.8755500619999999,2.02367065,0.4959897483,-0.17750816949999998,sub-118023
4.343017923000001,4.372204388,4.255828137,4.28139411,4.422130426,4.435542961,4.188712926,4.384644622,4.819721286,4.16846286,4.230755546,3.91624843,3.0864270210000004,4.965394473,2.619029016,1.691016625,2.856212189,1.4016031619999998,0.3469918105,-0.8859137995,sub-118124
5.322174829,4.086202999,5.457472005,5.112855083,4.528003068,5.848036373999999,5.199693206,5.095400551,3.427564246,5.300595477,4.9021129619999995,4.519959775,4.6976178,4.435146499,3.85149957,4.9650130710000004,3.55715078,2.449542397,0.3829671387,3.1038538630000003,sub-118225
7.358556093,5.871014222,5.866843789,7.756067741,6.101350187,7.022260694,7.310990816,7.113717831000001,5.709084123999999,6.317308802,6.125517303,5.989895767,6.3920494439999995,3.7633333469999997,5.118443266,2.123216219,5.277974428,1.922058759,0.5914573804,3.518515368,sub-119025
6.521921467,6.8456011729999995,6.797249117000001,5.265277842,7.089113708999999,6.255349817999999,5.121104589,6.099923613,6.7594391410000005,5.234467246,5.546948324,4.928625515,5.515511029,4.50332643,4.724054649,3.1650768910000004,2.052875346,1.659487151,2.7194335410000003,0.511968904,sub-119732
7.773373922,7.649337889,7.479042272,7.5376869310000005,7.67310036,7.713799702,7.338152277000001,7.160036181000001,6.726663048,6.920105099,7.206832325,6.408442695,6.072125057999999,7.101277655,5.0500179769999995,2.675460136,3.5351596460000003,1.588475995,2.7884420810000003,2.023000465,sub-120414
5.9441277679999995,6.73280539,6.754034019,5.101871432,5.893067405,6.435439689,4.954161288,4.861720266,6.102427017,6.2948874439999996,5.8787251320000005,5.637824123,6.061453966,4.569101786,4.072591926,2.8301398069999997,1.393770767,1.930361521,1.591586635,4.0256463,sub-121416
8.041436186,7.867042296,7.72611226,7.513857941,7.742666633,6.811959421,7.965807133999999,7.971722265,8.075367092,6.153802381,7.006464068,6.88570081,5.729927906,4.129874551,4.448323795,5.951021307,3.15193532,2.4974684959999998,0.5567294721,1.594639879,sub-122822
6.362713051,6.171118721,6.427734126,5.451522768999999,5.816618622999999,6.745006782999999,5.446610668,4.510387208,4.839028708,5.902633546000001,5.605313044,5.591241422,6.0691906179999995,4.447374739,3.564045037,5.766907941,2.2455037890000002,1.90085329,-0.6429974067,1.6069718480000001,sub-123521
6.80089222,7.304907568,7.6656437760000005,5.906435768,6.785045746000001,7.590976696,6.644950224,6.14817655,6.716720306,5.8766682470000005,7.011402956,6.207964605,5.424322492999999,7.040519851,4.635203934,4.503105912,1.6394616430000002,2.2161317030000003,-1.906935861,-2.5453426869999998,sub-123824
8.218823827000001,7.549277278,7.552891445,7.842450448999999,7.2338727039999995,7.678430389,7.249785479,6.9019054220000005,7.713314023,7.296080486,5.2279328430000005,7.86587007,7.00689971,4.311332618,3.9131418160000004,4.9927699180000005,2.28842416,3.354796088,0.9081006734999999,2.497354662,sub-125222
6.4448557079999995,6.74314709,6.074476495,6.6563936329999995,6.2418383429999995,6.326589664,7.087223965,6.340665893,5.171242391,5.8955632620000005,6.327381001,5.791762283,5.285094,6.0377282,5.38811379,4.333227282,3.805977412,1.427716545,0.7352707054000001,-0.1797817509,sub-126325
8.849665192,9.057639627999999,8.413376616,9.668454138,8.924103217999999,7.66669469,9.50981216,8.712915435,8.327714043,8.054626714,7.424662645,8.976237801,8.747006535,5.588270049,5.804365866,4.313830243,2.540433839,3.725366765,0.9032320338,1.453848476,sub-127832
6.290415153,5.883799989,6.493115404,5.372937718999999,6.019892807000001,6.43575734,4.620600416,4.992579183,6.526831456,4.845618138,4.739930746000001,5.905314753,5.706789948,3.5576654210000003,3.6004169260000003,2.329987601,1.3429833780000002,2.053334941,1.27678181,0.4650251725,sub-128026
8.694956842,8.83484651,8.240323603,9.203406779,8.72097063,8.516005324,9.146579246,8.638043453,6.850136958999999,7.751447827000001,8.555355597,7.57972092,8.273810175,6.773561135,5.970567593999999,4.07635312,4.768234233,2.8308032510000003,0.30080090670000004,0.47340509369999995,sub-128127
5.29382505,4.881183707,5.21080918,5.1069145339999995,5.3247684930000005,5.608472176,4.822771405,4.670017925,5.0644670739999995,4.957217458,5.393164949,4.102919909,4.608829383,5.445554991,4.327515762,2.452282605,3.5419516460000002,2.273006239,-0.8186537748,-0.32657504460000003,sub-128935
5.257954777,5.339957202,5.594215897000001,5.786514111000001,5.136840045,4.955563208,6.03827671,5.755381495,4.625608242,4.559110839,5.161533333,5.046895514,4.975062189,4.5518471719999996,4.76926587,2.294700408,2.1355085380000003,1.737314171,0.4131822341,0.7975939626,sub-130114
6.66332906,5.227477562,5.662478845,6.259277725,5.407231181,6.757628361,6.267915806,5.871443483999999,5.960597504,6.201100024,5.073006799,5.834548592000001,5.3113415580000005,4.13396439,2.7474644789999996,3.922311246,3.38720163,3.062103922,0.7526754484,0.7780222263,sub-130922
8.722935727000001,8.983569975,8.640150931,8.962232551,8.373914617,8.58659558,8.128467656,7.961957182000001,8.257805902000001,9.175253547999999,8.206722928,7.965131143,8.670753592,6.60735244,6.7496992670000004,3.4906824660000004,3.6267830169999997,3.27208981,0.3986402843,-2.266755372,sub-131924
7.2411823360000005,7.20153594,7.047032681,7.25596232,6.45257443,6.500546891,6.814416711000001,6.646634805,5.804663575,6.788331106,5.900734706000001,6.4439019029999995,6.892977444,4.522968472,5.279272928,5.184853694,0.9930532097,0.9196479474,-0.2980240771,-1.7614051819999998,sub-133928
4.290931075,4.271782486,4.155976768,4.464082381,4.39867803,3.594605231,3.8418438089999998,4.088700437,3.654462006,3.4489244919999997,3.761208738,3.879817149,4.275792098,4.25952163,4.099474253,2.49339512,1.892272019,2.113209051,-1.135720978,-3.2355694280000002,sub-134829
7.647871438999999,7.589290082000001,7.407070487,7.2857685839999995,7.0738539220000005,7.931675424,6.366999047999999,6.752099745,7.563152646,6.938509026,6.904269988999999,6.913048315,6.421941489,6.676697504,5.928946035,3.2594073239999997,3.845401771,2.861148933,0.2158812164,-0.4372323624,sub-135124
5.061434918,5.036139167,5.002048594,5.412036995,4.829468004,5.35082079,5.495105886,4.65995171,4.650046656000001,6.090937327000001,4.981120592,4.708312908,5.019108947,4.710413487,3.061792553,3.343812694,2.469411306,1.792251505,0.17565354809999997,-0.9166940903,sub-137229
7.912359481,7.393431637999999,6.911665977,7.908933133,7.524211933999999,7.612530308999999,7.520364344,7.610274512999999,7.194777567999999,7.6520746189999995,7.617823344,6.624721041,6.847306917999999,6.6914063089999996,5.256599767,4.700899531,4.095844639,2.106595042,1.1128629859999999,-0.030589717460000002,sub-139435
7.555532893,7.635706033,7.175426352000001,7.646932088,6.970963345,7.031986915,8.051859398,7.892811263,6.847340246,7.171953237,6.4582006320000005,6.967130276000001,6.27371724,5.550107333,4.356865668999999,4.979914821,2.049628219,1.782022351,0.5526576735000001,0.7673089042,sub-139637
6.926773299999999,6.482382567999999,6.451869705,7.34331139,6.787715407,6.693129814,6.78592455,7.599386739,7.04787165,6.380284205,6.221450568,6.546328986,6.30713231,4.1003131569999995,4.095752668,2.307576445,3.9890736980000003,3.5395999939999996,1.111210772,1.4794501519999999,sub-139839
7.226545165,7.445520916,8.005289275,7.322737472999999,7.259261682999999,7.511971692,6.589994292999999,6.350956253,5.95370264,6.344345549,6.385795815,6.605812452,5.942848729,6.805318594,6.839351917999999,4.232179027,1.5087358080000002,1.391809255,-0.07427604111000001,-0.16474588910000001,sub-140925
4.885718742,4.464844736,4.610836432,4.994970492,4.675393028999999,4.611454676,5.8372071839999995,5.753832278,3.4943180519999997,3.589850974,5.811823388,3.257289959,4.720976599999999,3.118164891,3.22320458,4.024465543,4.096361138,2.0300682230000002,0.2697591679,2.136354275,sub-141119
6.146931659,5.703640407000001,5.2119223130000005,5.862700643999999,5.447975522999999,6.175358357,6.241251028,5.884547977,5.708610542000001,4.769629636,5.810184121,4.871567676000001,5.709988074,4.919346818999999,4.940907516,2.7897185089999996,6.0710425820000005,4.805865314,-0.0631200784,0.4145814427,sub-143224
6.994523345,7.129515942,6.477737976,6.948645339,7.158090037000001,6.058822659,5.953937782000001,5.695938383,6.649598106,5.207997939,5.38504114,6.293762968999999,6.373613907,5.760994016000001,5.532279227999999,3.927527079,1.06984202,1.507666797,2.5309960609999997,-0.03644256659,sub-143325
4.309300218,3.8615693660000003,3.35907936,4.764385121,3.529063602,3.5054545989999997,5.084223715,4.715320151,3.4701784860000005,3.7424016630000003,3.827701503,3.5742813069999997,3.8418441960000003,2.577415854,3.28502499,2.307892254,2.914937947,1.958236156,8.451231582,-0.18325050699999998,sub-145632
6.728956346,6.715806359,6.523365978999999,6.265581793,6.246618419,6.5979236320000005,5.8460837429999994,5.574762664,5.789698866,6.283694017999999,5.27656158,6.56639074,5.886470985,4.083821932,4.18570545,5.432605852000001,1.989138976,1.7438445930000002,-0.4769908527,1.027963768,sub-145834
6.794236818,7.363029185,6.430404823,7.15832929,6.737008336000001,6.163271826,7.021862982999999,6.55016082,5.509991631,4.116651441,6.025863944,5.5041804889999995,6.984390305,4.471245679,6.4332022470000005,3.412563402,3.555900655,3.880338608,-0.042771669580000005,0.4389362511,sub-146129
3.793312728,2.777016218,3.5072503360000002,3.711550903,3.438611018,3.460842071,2.6862028560000004,3.008477928,3.249537252,2.5779328219999997,2.5897402290000002,3.637848352,3.5748458380000003,3.47206405,3.2878452069999997,3.183749652,1.795179738,1.968232706,-0.1186409355,-1.1494882690000001,sub-146937
5.651265639,5.724154376,5.903909232,5.350359022,5.996254137,5.50314036,4.188397708,4.098292901000001,6.2056644610000005,4.150451101,3.8231415539999998,5.970125942,5.580181859,3.18798305,4.797055059,1.6629195469999998,1.3574275319999998,2.946314745,-2.147578486,-0.3367684983,sub-147636
8.270861326,7.194590881,7.198483144,8.084446236,7.646166013999999,7.786342057000001,7.588924362,7.854074916,7.255188542999999,8.03956597,7.264602914,7.208107534,6.807441742999999,5.982874452999999,3.969530748,5.801888743999999,3.994035168,3.034549435,0.5505866486,0.8001771297,sub-147737
4.493014225,3.838036437,4.231636003999999,4.099716127,4.270499506,4.3187157869999995,4.252152247,4.57463845,4.4820783539999995,3.8399664469999997,3.8355973160000003,3.284389783,3.1495099580000003,3.097942063,3.2624395660000003,2.126653133,1.84254171,1.033772781,-0.41224084780000003,-2.243177291,sub-148335
7.2615851529999995,6.363673481,6.89934722,6.7650652760000005,6.336156289,7.5375684860000005,6.174216361,6.716730747000001,6.0973144779999995,7.424587615,7.027724205,5.712004006,6.351711783,6.15336468,4.298472318,2.8299877319999998,3.4446526310000003,1.353902535,1.330560411,0.9289969194,sub-148840
5.758246943,5.074344803,5.057360921,5.205591175,5.388142192999999,5.838364741,5.69427695,5.424720084,4.108620054,4.230520193,6.075705646,3.714246337,4.325675745,4.71860038,4.17668535,6.692754505,4.481060952,2.075015722,1.123267473,-0.40698683280000003,sub-149236
7.290808757000001,7.0913902460000005,7.478667755,5.956692839,7.132022834,7.246001191,6.492655714,6.321359677999999,7.181561768,6.3928997579999995,5.323242358,7.0271452420000005,4.953573998,6.634733507999999,3.71284871,5.895707145,3.4034733860000004,3.8864900469999997,0.5178019643999999,0.09584166832999999,sub-149842
6.683452992,6.445301419,5.574143622,6.329062996,5.877097257999999,5.857538674,6.676607194,6.275544332999999,5.963472536,5.902046635,5.27610694,5.485762156,5.351874173,4.426623338,3.228798358,6.008927567000001,1.973235426,0.8634498843,0.03372044654,-1.284684008,sub-150726
6.136844197,6.885654032000001,6.820863073,4.853691489,6.870970397000001,7.088588949,5.633150809,4.7884699369999995,5.986979449,5.426004961,6.525020852999999,5.157846502,5.1443463860000005,6.03931807,3.885916574,3.91563388,4.955045481,5.140981636999999,0.9580154188,0.8974050920000001,sub-150928
4.550866938,4.59670055,4.495925667,4.4815854580000005,4.545510243,4.184705292,4.703423656,3.820162036,3.539691879,4.169715248999999,4.756103148999999,4.051816693,3.7620176880000002,5.196664234,2.487786324,3.0226190280000003,2.016368319,1.051266378,-0.3759104611,2.22120167,sub-151526
8.302709814,8.197971038,8.173958418,8.776643507000001,8.178252471,7.502160998,7.9467191679999996,8.156893062,7.4209864770000005,6.403245716,6.389401352999999,7.8829919770000005,7.112897847,5.08575101,6.229021416,4.435376311000001,2.70102164,2.748359075,-1.4106223480000002,1.7133991730000002,sub-151627
5.837014698,6.1537906,6.398926278999999,5.602873248,5.714549555,5.402327294,5.457870664,5.1974962069999995,5.375802171,5.137442296000001,4.653570529,5.318492435,5.324351285,3.55178778,4.964813629,4.76672807,-0.034665231789999994,1.067471975,0.4771973834,0.1755465351,sub-152831
4.972904891000001,4.230694068,4.063088493,4.434624469,4.088705573,4.8990314669999995,4.607944441,4.728515303,3.019736965,3.219718298,4.494353306,2.9755799410000003,4.489595277,2.6122258240000003,4.730229089,1.719897833,3.1872974939999996,0.7735019847,1.4324834380000002,-1.97471626,sub-154330
5.5715542629999995,5.992612263,5.709380456,5.331115452,5.838027881,5.235223758,5.479437207999999,4.969940575,6.507204732000001,3.5692609139999996,5.425080822999999,5.786189814,4.625613497,6.734613767999999,4.636599548,1.640465939,2.241009286,1.93774426,4.586562982,-0.19320288870000002,sub-154936
7.441021323999999,6.824360732000001,7.187269894,7.446354186000001,6.511991862,6.9426346070000005,7.167923095,6.795910986,6.44831393,7.1783672329999995,6.297424162,6.310252059,6.244081358,5.061402888,5.188104297,3.027167955,1.611007263,1.685830142,-1.710599784,0.11133152519999999,sub-155231
5.708656217000001,5.222348298,4.895791276000001,5.969672492000001,5.002725487,5.40755109,5.595237356,5.225470276,4.665581087,5.589935721,5.412372717,4.822231309,5.111964505,5.567040615,4.443712745,4.148097869,2.319882165,1.297423384,-0.6160718005,-2.109916877,sub-156435
4.7536510210000005,4.115241544,4.155189694,4.394885855,4.360771917,4.2065526339999995,5.04682504,4.552789221,3.646938863,3.633643759,5.044178238,4.054859296,4.007539031,3.5360837610000004,2.605108996,2.529546108,3.5267044889999997,2.306953246,0.43883018079999997,0.4208769579,sub-156536
7.441530306000001,6.918634292999999,6.538242242000001,7.372742228,6.655086498999999,6.346917441,6.782708845,6.757282289,7.078962597,5.652804296,5.257324361,7.1344253570000005,6.936538013,4.029574593,4.112145316,3.9790039239999997,2.77764693,3.865927483,0.3172845102,-0.8589643105,sub-157336
7.558906166,7.191238001,6.775585499,7.309375748,6.907046322999999,7.191097852,6.808299909,6.835945446,7.002465387999999,6.764252046,6.025710585,6.634477999,5.5728468829999995,4.880161758,4.321000997,2.6718321130000002,2.5644143759999998,0.7472548459,-0.08137044696000001,3.258451006,sub-157942
6.017333496,5.5438016679999995,5.506321961,6.145338359,5.5843964470000005,5.411712532,5.860986992999999,5.220285765,5.160125486,5.048665574,5.256871868999999,4.830845425,5.269625624,4.6194694510000005,4.317059515,3.7054550969999998,2.7089173110000004,2.303576489,1.305587257,5.1104325280000005,sub-158136
5.930780478,5.08790932,4.814358821,5.9595231989999995,4.796896441,5.219742706,5.750743764,5.742821307000001,4.970216777,5.459485279,4.684205921,4.949399784,4.982020268,3.0802301639999996,3.0030114689999996,3.5999320160000003,2.903626235,1.432042976,1.11936238,1.222122707,sub-159138
4.732679303,4.156870586,3.9855198769999998,5.002915963,4.044372038000001,4.035757647,4.817276126,4.507078824,3.929005108,4.225202442,4.051604705,4.084712199,3.892986697,2.888818835,2.921757045,6.955044155,2.1311973109999998,0.31760639949999997,0.6689799547999999,-3.565692425,sub-159946
6.723319122,6.696282042999999,7.111072062000001,6.535809092999999,6.513649075,7.5752994760000005,7.338236384,6.695192235,5.159910803,7.386302939,8.097456786,5.460776967,6.4546422329999995,7.398202659,5.782527797999999,3.793060675,5.250253459,3.744625465,0.8403777031,0.965922301,sub-160729
5.50026978,5.447552972,5.733047023999999,5.081591974,5.332057923,6.079976405,5.252499771,4.993871937,4.7162794130000005,5.306157186,5.218227113,4.509200504,5.015134686000001,3.619607115,3.701835221,2.008487863,2.103831092,1.900659871,-1.5838944130000001,10.9719865,sub-160830
3.0647525730000003,2.952199046,2.246261375,3.2067365530000003,2.98585265,2.426801583,3.011865132,2.5879939309999997,2.56335568,2.031487538,2.631987044,2.851079823,3.3540182639999996,2.420169018,1.1518482559999998,1.444602497,1.189927838,1.690708979,1.54552105,-1.0987748720000001,sub-161327
6.599831872,6.929119696,6.64690287,6.649519631,7.035317458,6.497192071000001,6.489288182999999,6.073494267999999,5.605863591,5.6368516060000005,6.685798472,5.143052813,7.046246581,5.231365308,5.53569476,2.8661227989999998,3.374212613,2.198581066,1.078030804,0.2739995946,sub-162935
7.433730205,7.621322058,7.263248635,7.333510941,7.853151759,6.383505997,7.363076935,7.491766483999999,6.644543859,5.872216077999999,6.487438926,6.464487527,6.885792395,4.626680417,5.829535573999999,3.297153603,2.465737653,3.41676902,2.583993375,-0.21077933350000003,sub-163432
8.396374127,7.54393634,7.1358779420000005,8.02328673,7.436067855,7.778787873,8.314865109,8.317974492000001,7.620496768,7.666044945,7.72663653,6.552657815,7.060237979,6.084883604,4.403576287,3.015541072,4.237598587,2.522320775,0.33606218990000003,2.641614955,sub-164030
4.9915714289999995,4.5805203269999994,3.918443462,4.471627152,3.82373185,4.392946306,4.580486038,4.908653445,4.3596671339999995,3.8355677810000004,3.82011031,3.734224046,3.17772197,1.854038064,2.396035705,2.531521321,3.307395502,1.8201750769999998,0.07211704303,0.49661534799999996,sub-165638
8.01771014,7.785813015,6.884197915,8.185468862,6.844595161,7.882788744,8.066754815,7.603221875,6.898142042000001,6.6537555479999995,7.979110751,6.432132233,7.036065643,7.169428591,5.9505094210000005,7.212693617,4.542775674,1.617836195,0.6266161796999999,-0.3030809579,sub-165840
9.178701108,9.480436906,9.504647811,8.800751722000001,9.145571937,9.230143201,9.091005302000001,8.093603567999999,8.115287672000001,9.153858217,9.300669217000001,7.590542944,8.962269119,7.088651846,7.30761115,3.879729274,4.196544306,3.4346225219999997,1.646860285,-0.08114848454,sub-166640
9.328672997,8.372867272,8.386281979,9.380815452,9.449134696,7.807899655,8.21441284,8.69760061,9.210367107,7.679316687000001,6.582467627000001,9.311226067,8.296724138,4.855776403,5.498355543,4.933203396000001,2.611529984,3.9316039060000003,0.1257486273,-2.012105041,sub-167036
5.880725605,5.098917547,5.283544762,4.719439144,5.57807019,6.295494877,4.755131269,4.454883601000001,6.047802822,5.152559957,4.874467777,4.439094788999999,3.768213775,4.550563682,2.876581171,1.8331382109999999,3.213438215,1.0945442779999999,0.028657773660000004,0.2116428648,sub-167440
5.104012622,5.046665808999999,4.981714481,5.553656938,4.992163308,5.146839644,5.370150182000001,5.295940358,5.319574309,4.646288189,4.894030371,4.571663484,3.747523947,4.3741692830000005,4.052367544,1.8110431519999999,3.692794008,2.36244466,0.3887233271,0.107572692,sub-168947
